category;data
Кино;МОСКВА, 25 дек — РИА Новости. С 23 по 25 февраля в Цифровом деловом пространстве в Москве состоится II Международный фестиваль документального кино "RT.Док: Время героев", посвящённый героям специальной военной операции, сообщили в пресс-службе смотра. Первый фестиваль открылся в годовщину начала СВО. За 2023 год он прошёл в семи городах России: Москве, Краснодаре, Казани, Санкт-Петербурге, Иркутске, Курске, Волгограде.  Также фестиваль поехал в Донбасс, показы прошли по линии фронта в пяти подразделениях Вооруженных сил РФ, а также в госпитале. Кроме того, "RT.Док: Время героев" впервые был организован в Турции, где в 2023 году RT открыл новое бюро. Всего фестиваль собрал более 11 тысяч зрителей. «"Мы не ожидали такого отклика на документальное кино, но проводя наш фестиваль "RT.Док: Время героев" убедились в том, что интерес к документалистике высок. Зрители хотят видеть истории настоящих героев. Второй фестиваль в Москве символично откроем в День Защитника Отечества — день, когда мы вспоминаем героев прошлого и чествуем наших защитников, героев нового времени", — поделилась генеральный продюсер "RT.Док: Время героев", руководитель документального вещания RT Екатерина Яковлева. II Международный фестиваль документального кино "RT.Док: Время героев" откроется в Москве в Цифровом деловом пространстве (улица Покровка, 47) 23 февраля, в День защитника Отечества. В программу войдут порядка 20 документальных лент о героях специальной военной операции: военных, медиках, волонтёрах, военкорах, деятелях культуры.    Это фильмы не только телеканала RT, но и независимых документалистов и военкоров российских федеральных каналов, а также авторов из других стран. Состоятся встречи с создателями и героями картин, дискуссии и круглые столы с экспертами и лидерами общественного мнения. В рамках I Международного фестиваля "RT.Док: Время героев" проходили не только кинопоказы, но и мероприятия деловой программы. Спикерами стали пранкеры Вован и Лексус, телеведущий, генеральный директор телеканала "СПАС" Борис Корчевников, актриса и общественный деятель Яна Поплавская, телеведущая, автор-документалист Анна Чапман, российский писатель, журналист Герман Садулаев, актёр театра и кино, резидент продюсерского центра Insight People Александр Мартынов, журналист, политолог Александр Казаков, уполномоченный по правам ребёнка в Республике Татарстан Ирина Волынец, радиоведущий, соучредитель литературной премии "ГЛАВКНИГА" Вячеслав Коновалов и другие. В разных городах на сцене выступили музыкальные друзья фестиваля — Сергей Галанин и группа "СерьГа", композитор-неоклассик Игорь Скворцов, Юлия Чичерина, рок-группа "Зверобой", певица Юта, всемирно известная скрипачка Марианна Васильева. В Анкаре откроется фестиваль "RT.Док: Время героев"11 ноября 2023, 14:41
Кино;МОСКВА, 5 января/ Радио Sputnik. В перспективе следует задуматься над съемками третьей части комедии "Холоп", считает российский актер французского происхождения Оливье Сиу, сыгравший одну из ролей во второй картине. «"Мне казалось, что у меня совсем небольшая, незаметная роль, однако мне каждый день звонят знакомые и говорят, что они меня видели, что фильм им очень понравился. Мне кажется, если два фильма вышли такими хорошими, если люди их полюбили, то нужно обязательно снимать и третий. И обязательно приглашать туда меня, тогда снова все получится", – со смехом сказал Сиу "Петербургскому дневнику". При этом он признался, что сам пока не видел фильм. «"У меня в комедии "Холоп 2" всего одна сцена, но она очень смешная. По сценарию, главная героиня попадает в как бы штаб Наполеона, которого играет Павел Деревянко. Юмор строится на том, что главная героиня не знает французского языка, и персонаж Павла Деревянко начинает с выражением говорить слова из французской песни. Вероятно, режиссер решил, что в этой сцене хоть кто-то должен знать французский язык, поэтому меня и пригласили", – рассказал актер. По его словам, на съемках "всем было весело". «"Павел Деревянко – очень хороший комедийный актер, который любит импровизировать, поэтому все три часа съемок мы очень смеялись, особенно когда он убегал от актрисы Аглаи Тарасовой. Поскольку у меня небольшая роль, я смеялся в тот момент, когда камера была направлена не на меня", – признался Сиу. Радио Sputnik также сообщало, что певец Филипп Киркоров исчез из титров фильма "СамоИрония судьбы". Опрос: посмотревшие сериал "Слово пацана" выступили против его запрета13 декабря 2023, 20:41 Такого Telegram-канала, как у нас, нет ни у кого. Он для тех, кто хочет делать выводы сам.
Кино;МОСКВА, 6 янв - РИА Новости. Фильм "Холоп — 2" собрал в российском прокате с начала года более 2 миллиардов рублей, свидетельствует Единая автоматизированная информационная система (ЕАИС) Фонда кино.  Фильм "Холоп — 2", снятый, как и оригинальная картина, режиссером Климом Шипенко, вышел на экраны 1 января.  "Общие сборы - 2 028 192 516 рублей", - говорится в сообщении, опубликованном на сайте ЕАИС.   В день премьеры фильм собрал 314 721 551 рубль. Первый миллиард "Холоп — 2" собрал уже 3 января. Кассовые сборы фильма-конкурента новогоднего проката - "Бременские музыканты" приближаются к 1,5 миллиардам рублей, пока составляют - 1 471 972 890 рублей.   Комедия "Холоп — 2" - продолжение истории перевоспитания "мажора" Гриши из кинокартины "Холоп" 2019 года. К своим ролям во второй части вернулись Милош Бикович, Александр Самойленко, Мария Миронова, Иван Охлобыстин, а новую главную героиню сыграла Аглая Тарасова. На что сходить в кино в праздники: самые громкие премьеры1 января, 08:00
Кино;МОСКВА, 18 янв - РИА Новости. Министр культуры РФ Ольга Любимова заявила в интервью РИА Новости, что закрытие двух-трех кинотеатров может быть эффективным механизмом борьбы с пиратскими показами.  "Есть очень удобные механизмы борьбы с пиратскими показами: сначала один штраф – небольшой, потом второй – большой. А потом, я уверена, если эта практика будет продолжена, то в принципе закрытие двух-трех частных кинотеатров, да и не только частных, это могут быть и муниципальные, где по факту будет происходить подобное, очень отрезвляет всегда отрасль", - сказала Любимова.  По ее словам, зарубежные продюсеры, которые готовы приходить с картинами, соответствующими действующему законодательству, получают прокатное удостоверение и картины выходят в прокат.   "У нас нет недружественных режиссеров. Нам просто важно, чтобы наши духовно-нравственные ценности в этот момент совпадали", - подчеркнула Любимова. Смешно, страшно, романтично: самые ожидаемые сериалы-20248 января, 08:00
Кино;МОСКВА, 19 янв — РИА Новости. Концерт "Первые 100 лет. Юбилей киностудии "Мосфильм", в котором примут участие известные режиссеры, актеры, музыканты, звезды балета, пройдет сегодня вечером в прямом эфире телеканала "Россия", сообщили РИА Новости на телеканале. "В этом году главная киностудия страны – "Мосфильм"– отмечает 100-летний юбилей. Главным событием этого праздника кино станет торжественный концерт "Первые 100 лет. Юбилей киностудии "Мосфильм", который пройдет в прямом эфире телеканала "Россия" 19 января в 21:30. Одновременно с этим в онлайн-версии концерт можно будет увидеть на Кинопоиске, который выступает партнером в чествовании столетнего юбилея старейшей киностудии страны", — уточнили в информации. Съемки пройдут в историческом Первом павильоне, где работали над картинами, вошедшими в Золотой фонд отечественного и мирового киноискусства: "Весна" Григория Александрова, "Война и мир" Сергея Бондарчука, "Анна Каренина" Александра Зархи, "Сибириада" Андрея Кончаловского, "Неуловимые мстители" Эдмонда Кеосаяна, "Солярис" Андрея Тарковского, "Анна Павлова" Эмиля Лотяну, "Калина красная" Василия Шукшина, "Анна Каренина. История Вронского" Карена Шахназарова.  В концерте примут участие Карен Шахназаров, Андрей Кончаловский, Олег Басилашвили, Александр Ширвиндт, Сергей Безруков, Ирина Пегова, Сергей Шакуров, Ирина Купченко, Максим Аверин, Никита Кологривый, Фёдор Добронравов, Светлана Немоляева, Павел Деревянко, Денис Мацуев, Юрий Башмет и Государственный симфонический оркестр "Новая Россия", Александр Зацепин, Ильдар Абдразаков, Светлана Захарова, Пелагея, Дима Билан и другие звезды. А также "выпускники" Всероссийского конкурса юных талантов "Синяя птица". Ведущими вечера выступят Дарья Златопольская и Андрей Малахов.  Также на концерте будут чествовать ветеранов студии. Среди гостей вечера ожидаются 94-летний звукорежиссер картины "Летят журавли" Игорь Майоров, 93-летний оператор "Войны и мира" Анатолий Петрицкий, 84-летний каскадер и постановщик трюков Александр Микулини 85-летний оператор фильмов "Курьер" и "Братья Карамазовы" Николай Немоляев. Мужественность и красота: стиль советских кинозвезд16 января, 08:00
Кино;ВАШИНГТОН, 23 янв - РИА Новости. Картины "Барби", "Оппенгеймер", "Бедные-несчастные" и "Анатомия падения" номинированы на "Оскар" в категории "Лучший фильм года", объявили организаторы во вторник, 96-я церемония вручения награды состоится в Лос-Анджелесе 10 марта. В главной номинации кинопремии в общей сложности традиционно представлены десять картин, в том числе "Американское чтиво" Корда Джефферсона, "Оставленные" Александра Пэйна, "Убийцы цветочной луны" Мартина Скорсезе, "Маэстро" Брэдли Купера, "Прошлые жизни" Селин Сон и "Зона интересов" Джонатана Глейзера, также номинированная на звание "Лучшего зарубежного фильма". Как сообщили организаторы ранее, за "Оскара" в категории "Лучший фильм года" в этом году могли бороться 265 картин. "Стрелять в русских". Шон Пенн захотел переплавить "Оскары" на пули для ВСУ14 сентября 2023, 19:19
Кино;МОСКВА, 24 янв — РИА Новости. В столичном кинотеатре "Октябрь" состоялась премьера фильма Михаила Локшина "Мастер и Маргарита" по мотивам одноименного романа Михаила Булгакова. Картину представили исполнители главных ролей, съемочная группа, а первыми зрителями стали звездные гости. Чем еще запомнился этот вечер, в фотоленте РИА Новости. © РИА Новости / Екатерина Чеснокова | Перейти в медиабанкПремьера одного из самых долгожданных фильмов — работа над лентой длилась пять лет — прошла в мистической и таинственной атмосфере.Почти все гости и участники съемочной группы появились в строгих нарядах в стиле total black, а  в руках у них то и дело оказывался черный мейн-кун по имени Кеша — исполнитель роли Бегемота.Премьера одного из самых долгожданных фильмов — работа над лентой длилась пять лет — прошла в мистической и таинственной атмосфере.Почти все гости и участники съемочной группы появились в строгих нарядах в стиле total black, а  в руках у них то и дело оказывался черный мейн-кун по имени Кеша — исполнитель роли Бегемота.© РИА Новости / Екатерина ЧесноковаПерейти в медиабанк1 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанк"Спасибо большое всей съемочной группе, говорят, было около 500 человек… Я в это кино очень верю и очень его жду", — прокомментировала перед показом исполнительница роли Маргариты Юлия Снигирь.На премьеру актриса пришла вместе с супругом Евгением Цыгановым, который воплотил на экране образ Мастера. "Спасибо большое всей съемочной группе, говорят, было около 500 человек… Я в это кино очень верю и очень его жду", — прокомментировала перед показом исполнительница роли Маргариты Юлия Снигирь.На премьеру актриса пришла вместе с супругом Евгением Цыгановым, который воплотил на экране образ Мастера. © РИА Новости / Екатерина ЧесноковаПерейти в медиабанк2 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкВ беседе с журналистами актриса также отметила, что новая экранизация — не прямая интерпретация знаменитого произведения.По словам Снигирь, фильм стал попыткой рассказать о контексте создания книги и о жизни ее автора."Там столько всего, что даже страшно произносить вслух: и про свободу творчества, цензуру, совесть — очень много всего", — отметила она. В беседе с журналистами актриса также отметила, что новая экранизация — не прямая интерпретация знаменитого произведения.По словам Снигирь, фильм стал попыткой рассказать о контексте создания книги и о жизни ее автора."Там столько всего, что даже страшно произносить вслух: и про свободу творчества, цензуру, совесть — очень много всего", — отметила она. © РИА Новости / Екатерина ЧесноковаПерейти в медиабанк3 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкПоявился на красной дорожке и Леонид Ярмольник, который сыграл доктора Стравинского.Он пояснил журналистам, что кинодрама не может вместить все то, что есть в романе. Однако способна подтолкнуть зрителей прочитать произведение Булгакова."Если этот фильм станет провокацией того, чтобы люди открыли и перечитали книгу, может быть, это самая важная его цель", — заявил артист.Появился на красной дорожке и Леонид Ярмольник, который сыграл доктора Стравинского.Он пояснил журналистам, что кинодрама не может вместить все то, что есть в романе. Однако способна подтолкнуть зрителей прочитать произведение Булгакова."Если этот фильм станет провокацией того, чтобы люди открыли и перечитали книгу, может быть, это самая важная его цель", — заявил артист.© РИА Новости / Екатерина ЧесноковаПерейти в медиабанк4 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкПолина Ауг, воплотившая на экране вампиршу Геллу из свиты Воланда, пришла на премьеру вместе с Юрием Дейнекиным.В разговоре с журналистами актриса призналась, что больше всего рада тому, что фильм наконец-то выходит. Ведь релиз картины не раз откладывали. Полина Ауг, воплотившая на экране вампиршу Геллу из свиты Воланда, пришла на премьеру вместе с Юрием Дейнекиным.В разговоре с журналистами актриса призналась, что больше всего рада тому, что фильм наконец-то выходит. Ведь релиз картины не раз откладывали. © РИА Новости / Екатерина ЧесноковаПерейти в медиабанк5 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкНародный артист России Алексей Гуськов, исполнивший роль барона Майгеля на балу у сатаны, поделился, что был рад принять участие в съемках и назвал своих коллег "талантливыми" людьми. На премьере Гуськова поддержала супруга  Лидия Вележева. Народный артист России Алексей Гуськов, исполнивший роль барона Майгеля на балу у сатаны, поделился, что был рад принять участие в съемках и назвал своих коллег "талантливыми" людьми. На премьере Гуськова поддержала супруга  Лидия Вележева. © РИА Новости / Екатерина ЧесноковаПерейти в медиабанк6 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкСреди первых зрителей "Мастера и Маргариты" были многие знаменитости. Например, актриса Елизавета Боярская, которая выбрала для выхода на красную дорожку черный брючный костюм с корсетом и чокер с розой.Среди первых зрителей "Мастера и Маргариты" были многие знаменитости. Например, актриса Елизавета Боярская, которая выбрала для выхода на красную дорожку черный брючный костюм с корсетом и чокер с розой.© РИА Новости / Екатерина ЧесноковаПерейти в медиабанк7 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкЧерный фрак, рубашка с большим бантом в винтажном стиле и коварный взгляд — актера Константина Кузьмина легко можно было спутать с  Аугустом Дилем, сыгравшим в картине загадочного Воланда.Немецкого актера на премьере, к сожалению, не было. Среди иностранцев в драме также задействованы Клас Банг (Понтий Пилат) и Аарон Водовоз (Иешуа).Черный фрак, рубашка с большим бантом в винтажном стиле и коварный взгляд — актера Константина Кузьмина легко можно было спутать с  Аугустом Дилем, сыгравшим в картине загадочного Воланда.Немецкого актера на премьере, к сожалению, не было. Среди иностранцев в драме также задействованы Клас Банг (Понтий Пилат) и Аарон Водовоз (Иешуа).© РИА Новости / Екатерина ЧесноковаПерейти в медиабанк8 из 9© РИА Новости / Екатерина Чеснокова | Перейти в медиабанкПремьеру посетили актриса Екатерина Вилкова, генеральный директор Киностудии имени Горького Юлиана Слащева, режиссеры Андрей Смирнов и Ренат Давлетьяров, худрук Театра Сатиры Сергей Газаров, стендап-комик Евгений Чебатков и другие. В широкий прокат "Мастер и Маргарита" выйдет 25 января. Премьеру посетили актриса Екатерина Вилкова, генеральный директор Киностудии имени Горького Юлиана Слащева, режиссеры Андрей Смирнов и Ренат Давлетьяров, худрук Театра Сатиры Сергей Газаров, стендап-комик Евгений Чебатков и другие. В широкий прокат "Мастер и Маргарита" выйдет 25 января. © РИА Новости / Екатерина ЧесноковаПерейти в медиабанк9 из 9
Кино;МОСКВА, 24 янв – РИА Новости. Ретроспектива фильмов Сергея Дебижева пройдет с 24 января по 4 февраля в Москве, она завершится премьерой картины "Город золотой", которая рассказывает о "великой музыкальной мистификации ХХ века", сообщил РИА Новости режиссер.  "Двадцать четвертого января в киноцентре "Октябрь" стартует неделя наших фильмов: от авангардного "Два капитана 2" до глубоко духовного "Святого архипелага". Там же (4 февраля) состоится российская премьера фильма "Город золотой". Картина приоткрывает тайну великой музыкальной мистификации ХХ века. Она о том, как один композитор пожертвовал своим именем и славой, чтобы прекрасная музыка нашла свой путь к слушателям", - рассказал Дебижев.  По его словам, фильм – об атмосфере, которая царила в СССР времен оттепели.   "В начале 70-х годов появилась грампластинка под названием "Лютневая музыка XV-XVII веков". Она имела, по истине, ошеломительный успех и была почти в каждой советской семье. Первым номером на ней значилось произведение "Канцона" композитора Франческо да Милано (1497-1543). На мелодию "Канцоны" поэт Анри Волохонский сочинил стихотворение "Над небом голубым", использовав библейские образы из ветхозаветной Книги пророка Иезекииля. Так родилась песня "Под небом голубым", ставшая самой известной балладой на русском языке, а ария "Аве Мария" и по сей день является мировым оперным хитом. И вдруг спустя двадцать лет после выхода пластинки выяснилось, что у заявленных на обложке итальянских композиторов нет таких произведений, а их автором является герой фильма "Город золотой", самоучка из Ленинграда Владимир Вавилов", - рассказал режиссер.   Показы состоятся в Москве, в кинотеатре "Октябрь" с 24 января по 4 февраля и в Санкт-Петербурге, в "Варшавском экспрессе" — с 31 января по 11 февраля.  Ретроспектива пройдет в рамках проекта КАРО.Арт при поддержке кинопрокатной компании "Кино.Арт.Про" и приурочена к десятилетию кинокомпании "Два Капитана". В программе - 11 фильмов, включая "Раскаленный Хаос", "Святой Архипелаг", "Рок за гранью", "Последний рыцарь империи", авантюрная драма "Золотое сечение". Также впервые за 30 лет на экране продемонстрируют фильм "Два капитана-2" с Сергеем Курехиным, который будет показан с пленки, уточнили в пресс-службе кинокомпании "Два Капитана".  Сергей Дебижев — документалист, кинорежиссёр, сценарист, культуролог, общественный деятель, автор более 30 художественных и документальных кинокартин. Он начинал свой творческий путь с создания первых музыкальных клипов для многих известных рок-музыкантов.  Режиссер "Святого Архипелага" назвал СВО шансом обрести путь для России 7 марта 2023, 12:12
Кино;МОСКВА, 25 янв – РИА Новости. Ретроспектива фильмов документалиста Сергея Дебижева началась 24 января в кинотеатре "Октябрьский".  Первая картина, которую показали зрителю - авангардная "Два Капитана - 2" с Сергеем Курехиным. Эту работу показали на экране впервые за 30 лет, уточнили в пресс-службе кинокомпании "Два капитана".  "Сейчас эта картина выглядит вот так, а в 1990-91 году, когда все было пережато идеологически, и вдруг "отпустило", тогда такое началось - и мы не могли через это не пройти, и мы прошли", - сказал после показа Дебижев, обсуждая фильм со зрителями.   Отвечая на вопрос о переменах, которые привели его от "Двух капитанов - 2" к "Святому Архипелагу" (про православие и Соловецкий монастырь), он отметил, что за прошедшие 30 лет с ним произошла "совершенно полная трансформация".   "Все меняется. Мы из диких авангардистов, кстати, из человеческих рамок мы не выходили, превратились в настоящих почвенников, понимающих силу традиции и ощущающих дыхание вечности", - пояснил РИА Новости режиссер.  Ретроспектива завершится 4 февраля премьерой картины "Город золотой", которая, по словам Дебижева, приоткрывает тайну великой музыкальной мистификации ХХ века - "фильм о том, как один композитор пожертвовал своим именем и славой, чтобы прекрасная музыка нашла свой путь к слушателям".  Показы состоятся в Москве, в кинотеатре "Октябрь" с 24 января по 4 февраля и в Санкт-Петербурге, в "Варшавском экспрессе" — с 31 января по 11 февраля.  Ретроспектива пройдет в рамках проекта КАРО.Арт при поддержке кинопрокатной компании "Кино.Арт.Про" и приурочена к десятилетию кинокомпании "Два Капитана". В программе - 11 фильмов, включая "Раскаленный Хаос", "Святой Архипелаг", "Рок за гранью", "Последний рыцарь империи", авантюрная драма "Золотое сечение", уточнили в пресс-службе кинокомпании "Два Капитана".   Сергей Дебижев - документалист, кинорежиссёр, сценарист, культуролог, общественный деятель, автор более 30 художественных и документальных кинокартин. Он начинал свой творческий путь с создания первых музыкальных клипов для многих известных рок-музыкантов, добавили в пресс-службе.  Премьера фильма Сергея Дебижева "Город золотой" состоится в Москве 24 января, 15:15
Кино;МОСКВА, 12 фев — РИА Новости, Юлия Зачетова. Второй Международный фестиваль документального кино "RT.Док: Время героев", который состоится в Москве 23-25 февраля, откроется премьерой фильма Клима Поплавского "Военкоры-3: он молится на языке Бога". Сын известной актрисы Яны Поплавской и режиссера Сергея Гинзбурга в 2022-м добровольно отправился на фронт и с тех пор снял уже не один проект о боевых действиях и мирных жителях в зоне СВО. В интервью РИА Новости Клим рассказал, как выбирает героев для своих картин, о работе военкоров, поделился мнением об уклонистах и участниках скандальной "голой вечеринки".   © Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога" — Клим, герой вашего нового фильма — военкор Саргон Хадай. Он из какой страны? Как оказался на СВО?  — Он по национальности арамеец. На арамейском говорил Иисус Христос. Прадед Саргона был патриархом Антиохийским — это Сирийская православная церковь. Саргон читает "Отче наш" на том языке, на котором говорил Господь. Отсюда и название фильма "Военкоры-3: он молится на языке Бога". Он родился в Москве. Его жизнь прошла наполовину в Сирии, наполовину в нашей столице, учился он в школе и там и тут. Свободно владеет и арабским, и русским. Мне было интересно, как мой коллега, колоритный человек во всех отношениях, пребывает в зоне боевых действий, как огромной части арабского мира он транслирует то, что происходит у нас. Почему он это делает и зачем. В фильме есть ответы на эти вопросы. И конечно, арабский мир очень интересуют эти события, потому что в их доме война была развязана теми же руками — Британией и США. © Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога" — Как вы выбираете героев своих фильмов?  — Я ищу только военкоров, которые работают на передовой во время боя. А таких можно по пальцам пересчитать. — Вы тоже рискуете на передовой. Помогает подготовка в Центре спецназа? — Подготовка и в Центре спецназа, и в Центре тактической медицины на фронте помогает выживать каждый день. Вообще — опыт внимательности, сосредоточенность. Плюс молитва. Тут не парк аттракционов и совсем не то место, где пишется черновик, а потом можно переписать на чистовик. Тут серьезная контрольная работа, без последующей работы над ошибками и возможности пересдать. Поэтому все, что знаешь, умеешь и во что веришь, должно соединяться и работать на твою жизнь. — Один из героев ваших фильмов говорил, что на передовой главное — подчиняться военным.  — Да, это слова Оли Курлаевой. Если военные скажут, что "туда не надо", — значит, не надо, "уходим" — значит, уходим. Правда, бывает, что они ничего не говорят, потому что это не детский сад и не ясли, за тобой отдельно некому следить. И ты должен сам четко понимать, когда — стоп, все, пора домой везти материал. Чтобы не стать обузой ребятам. Потому что для них первично — выполнить боевую задачу во что бы то ни стало, а не выжить. В этом отличие бойцов от военного документалиста и корреспондента. Главное правило военкора и военного документалиста — остаться в живых, потому что твой материал за тебя никто не сделает. Ты должен делать новости, а не стать новостью. Это, кстати, цитата Саргона Хадая из моего фильма. Хотя он сам однажды "стал новостью": был ранен в Сирии. © Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога" — А бойцы охотно идут на контакт с военкорами и документалистами? Не считают вас обузой? — Мне проще, чем военкорам. Я приезжаю и надолго остаюсь с ребятами, не спрашиваю их особо, просто слежу. Когда проходит час-два, они видят, что ты им не мешаешь, не тушуешься, делаешь с ними одно дело, иногда помогаешь. Там все очень просто, как в любом другом мужском жестком коллективе. Сразу понятно, кто ленится, кто отлынивает, кто трус. И они привыкают, просто разговаривают, не замечая тебя. Мне больше и не надо. Моя работа — посмотреть и дать возможность зрителю через мои глаза побывать там.  — Один из героев вашего фильма "Наши берега" — украинец с позывным Хохол. Много таких воюет на стороне России? — Этнических украинцев на нашей стороне я видел достаточно. И позывной Хохол — не редкость. Дело не в национальности. Это люди, которым родители в детстве дали стихи Маяковского и объяснили, что такое хорошо и что такое плохо. На нашей стороне воюют ребята, хорошо воспитанные родителями. © Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма "Военкоры-3: он молится на языке Бога" — Вы говорили, что иногда приходится откладывать камеру и применять знания тактической медицины с курсов. Часто такое происходит?  — Регулярно. На фронте нет такого, что ты только документалист или только корреспондент. — В ваших проектах вы рассказываете о героях. А что можете сказать молодым парням, которые не по убеждению, а из животного непреодолимого страха избегают фронта? — Людей, которые вообще не боялись, я не встречал. Я знаю человека, у которого позывной Лунтик. Вот у него была проблема действительно — синдром непреодолимого страха. Он просто впадал в ступор. Тогда его привезли в госпиталь, он стал потрясающим санитаром. Все отделение, где он работает, его обожает. Да, он не может быть в окопе, это не каждому дано. Поэтому если человек хочет помогать, но понимает, что не может бежать с автоматом, он найдет себя на фронте. Там есть что делать: и баранку крутить, и до кровавых пальцев кафель в госпитале драить, а еще готовить, таскать, строить. Война — это не только "вперед, в атаку", это огромная командная работа перед тем, как произойдет непосредственно штурмовая операция. Победа куется не только людьми, которые нажимают на курок. © Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Кадр из фильма Клима Поплавского "Военкоры-3: он молится на языке Бога"Кадр из фильма Клима Поплавского "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"1 из 4© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Фрагмент из фильма "Военкоры-3: он молится на языке Бога"Фрагмент из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"2 из 4© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Эпизод из фильма "Военкоры-3: он молится на языке Бога"Эпизод из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"3 из 4© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"Фильм "Военкоры-3: он молится на языке Бога"Фильм "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"4 из 4Кадр из фильма Клима Поплавского "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"1 из 4Фрагмент из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"2 из 4Эпизод из фильма "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"3 из 4Фильм "Военкоры-3: он молится на языке Бога"© Предоставлено пресс-службой Международного фестиваля документального кино "RТ.Док: Время героев"4 из 4 — Осталась у вас какая-то ситуация из жизни бойцов или мирных жителей в памяти так, что уже никогда не забудете?  — Мне вся трагедия мирных жителей навсегда запомнится, это общая картина. Дети, которые организуют "патрули" в городах прифронтовых и фронтовых — останавливают военных, чтобы с них взять дань за проезд в виде сладостей. А вы представляете, как сейчас в Авдеевке, где мирные жители не эвакуированы! Если есть ад на земле — он там. Где они берут воду, еду? Я себе не могу ответить на этот вопрос. Четко видно на фото с беспилотников, как гражданских жителей отвозят на коксохимический завод. Для чего? Чтобы там распилить остатки оборудования, чтобы люди мирные там живым щитом стали? Потому что впереди бои за это предприятие. Сколько историй, когда мы вытаскивали, сняв бронежилеты, стариков. Если они взрывают самолеты со своими военнопленными, то жизнь какого-то гражданского человека для них — это вообще не жизнь. — Клим, в одном из интервью вы сказали, что ваш злейший враг — Инстасамка, так как она поет гимн проституции. А что скажете про участников "голой вечеринки"? — Всех подобных Инстасамке считаю злейшими врагами. Про убогих с "голой вечерники" и говорить не хочу — их сама жизнь, по-моему, наказывает. Люди вечерами в публичных местах голенькими ходят. Ну что тут сказать. Пусть жизнь перемелет этот гумус. Они просто удобрение — удобрение нашего светлого будущего. Общественники попросили лишить Чулпан Хаматову звания народной артистки19 января, 19:54 — А как относитесь к идее лишить звания "Народный артист" Макаревича*, Хаматову?  — Да, про них могу сказать то же. Мой товарищ — потрясающий архитектор — был в юности поклонником Бориса Гребенщикова*. И сказал недавно: "Знаешь, обидно, что столько времени я заблуждался, что эти люди были для кого-то ориентиром. Обидно, что они не сразу раскрылись. Просто жалко времени". Это — как измена большой семье, предательство. Жалко, что столько времени на них потрачено. Но они сами себя наказали. Говорят, если Господь хочет наказать человека, он лишает его рассудка, а эти люди просто безумны. Подробнее о программе и регистрация на фестиваль — на официальном сайте https://rtfestival.ru/. Вход бесплатный. * Физическое лицо, выполняющее функции иностранного агента в России. Илзе Лиепа: притеснение русского населения в Прибалтике — это нечеловечно4 февраля, 08:00
