category;data
Дети;Ученые Балтийского федерального университета имени И. Канта вместе с компанией «Инскултех» разработали нейроадаптивную систему, которая подбирает индивидуальное обучение под каждого конкретного школьника на основе его способностей, пишет издание Naked Science. «Система собирает множество разнородных данных об учащемся: успеваемость, психологический профиль, поведенческие характеристики, показатели мозговой активности и многое другое, на базе чего оценивает когнитивные способности обучающегося. Искусственный интеллект анализирует эту информацию и строит цифровую модель обучающегося», — сказал ведущий научный сотрудник Балтийского центра нейротехнологий и искусственного интеллекта БФУ Семен Куркин. В пилотном исследовании системы уже приняли участие 60 школьников 9-12 лет из Калининграда и Москвы. Сотрудники БФУ планируют внедрить систему в российских образовательных учреждениях. Персонализированное обучение, основанное на индивидуальных способностях учеников, раскроет потенциал каждого ребенка и повысит эффективность образования, считают ученые. Читайте также: Почему ребенок не хочет в школу и что с этим делать: советы психолога
Дети;Об этом в беседе с Общественной службой новостей сообщила детский психолог Дарья Дугенцова. Она подчеркнула, что шутеры не влияют на поведение детей в реальной жизни и не сподвигают на совершение тяжких преступлений. На это, по ее словам, указывают совершенно другие поведенческие маркеры. «Ребята в подростковом возрасте не делают никакого различия между реальным и “онлайновым” общением, так что когда они вместе, в коллективе, берутся за выполнение какой-либо задачи в игре, то это благотворно влияет на их развитие. Ребенок учится заниматься планированием и искать выходы из трудных ситуаций», — пояснила Дугенцова. Она добавила, что если с ребенком четко обговорить время для посиделок за компьютером, игры пойдут ему на пользу. До этого ученые из ИТМО, СПбГЭТУ «ЛЭТИ» и НМИЦ им. В. А. Алмазова обнаружили, что у людей, которые много времени уделяют компьютерным играм, происходят изменения нейронных связей, отвечающих за самоконтроль, удовольствие и привязанности. Когнитивные функции головного мозга при этом не нарушаются. Читайте также: Психолог рассказала, как заставить подростка меньше проводить время за компьютером
Дети;Ранее из-за отсутствия небулайзеров при ОРИ (острая респираторная инфекция) и бронхите назначали паровые ингаляции — в том числе горячим паром над картошкой или травяными отварами с целью разжижить слизь в носоглотке. Однако данный метод может иметь серьезные побочные эффекты. Об этом в статье «Газеты.Ru» рассказала Юлианна Шабатура, педиатр «Теледоктор24». «Горячий пар при вдыхании может стать причиной отека слизистой дыхательных путей или спровоцировать спазм, который ведет к нарушению дыхания. А правильно оказать медицинскую помощь в такой ситуации не смогут большинство родителей. ОРИ у детей часто протекает с повышением температуры тела. Кроме того, это грозит ожогами слизистой дыхательных путей и кожи. А травяные сборы способны привести к острой аллергической реакции», – сообщила Юлианна Шабатура. Педиатр подчеркнула, что такие ингаляции категорически противопоказаны при гнойных выделениях из носа или бронхов, а также при наличии повторяющихся носовых кровотечений. При первых признаках ОРИ у ребенка врач порекомендовала вызывать педиатра и следовать его рекомендациям, а при назначении ингаляций использовать небулайзеры. Читайте также: ЛОР-врач назвал смертельно опасное для детей средство от насморка
Транспорт;«Стороны подписали соглашение о расторжении ранее действовавших договоренностей, в рамках которого “дочка” Mitsubishi обязалась выплатить заводу компенсацию в размере 2,946 млрд руб. Фактически выплата была проведена в январе 2024 года», — говорится в сообщении. Автозавод ООО «ПСМА Рус» находился в простое с апреля 2022 года. На предприятии выпускали автомобили по полному циклу. С конвейера сходили мини-фургоны, компактвэны и коммерческие Peugeot, Opel и Citroen (в том числе для европейского рынка) и Mitsubishi. В декабре 2023 года губернатор Калужской области Владислав Шапша заявил, что на заводе компания «Автомобильные технологии» запустит производство кроссоверов. До конца 2023 года планировалось собрать пилотную партию из 48 автомобилей. В 2024 году начнется серийное производство машин. Алексей Морозов
Транспорт;Над внешностью автомобиля работала команда студии SAIC Advanced Design Centre в Лондоне. Длина автомобиля составляет 4535 мм, а колесная база 2690 мм. По размерам новый родстер превосходит такие модели, как Jaguar F-Type, Mazda MX-5 и BMW Z4. У MG Cyberster двухместный салон, складной мягкий верх и подъемные двери, как у моделей Lamborghini. Складная крыша может открыться за 10 секунд на скорости менее 50 км/ч. В Китае представлены три модификации, из них две заднеприводные — с моторами мощностью 314 л.с. или 340 л.с. Топовый вариант — двухмоторная полноприводная версия мощностью 544 л.с.: передний двигатель выдает 204 л.с., задний — 340 л.с. В Китае MG Cyberster стоит от 319,8 тыс. юаней (около 4,06 млн рублей по курсу на момент публикации). О стоимости автомобиля на российском рынке не сообщается. Алексей Морозов
Транспорт;В список новинок вошли компактный кроссовер, крупноразмерный внедорожник, а также пикап и модель сегмента LCV. К 2025 году количество дилерских центров в России планируется увеличить до 100 единиц. Первая модель марки Oting — рамный внедорожник «Паладин» — вышел на российский рынок в конце февраля, стоимость машины в базовой комплектации составляет 3,8 млн рублей. «Паладин» выпускается на платформе Nissan Terra, перед поставкой в РФ автомобиль получил ряд модификаций, в том числе новый салон. Автомобиль оснащается двухлитровым бензиновым турбомотором Mitsubishi 4K31 мощностью 218 л. с. (360 Нм) в связке с восьмиступенчатой автоматической трансмиссией ZF. «Паладин» производится на заводе Zhengzhou Nissan (совместное предприятие японского Nissan и китайского Dongfeng), дистрибьюторское соглашение с ним подписано на пять лет. Автомобилю «Паладин» дали русскоязычное название в честь 75-летия установления дипломатических отношений между РФ и Китаем.
Транспорт;Так, стоимость базовой версии Solaris HS Active Plus со 100-сильным мотором 1.6 и механической трансмиссией составляет 2 010 000 рублей, купить авто в этой же комплектации, но с двигателем на 123 силы будет на три тысячи рублей дороже. Куда более странна разница в стоимости модели с автоматической КП, которая отличается всего на 6000 рублей и стартует от 2 016 000 рублей. Самой дорогой комплектацией является Elegance — 2 170 000 рублей. РРЦ на самую доступную версию Solaris HC (Hyundai Creta) составляет 2 499 000 рублей, за эти деньги авто укомплектован 123-сильным двигателем 1.6 литра, АКП, привод — передний. Минимум за полноприводную версию «Креты» на автомате — 2 688 000 рублей (комплектация Family). Эта комбинация силового агрегата и 4WD есть в комплектации Lifestyle, которая является самой дорогой в списке — 2 817 000 рублей. Скуднее выбор в случае с Kia Rio седан, он же Solaris KRS: три комплектации, все на автомате, цены — 2 038 000, 2 074 000 и 2 177 000 рублей. Чуть больше выбора у Kia Rio X, то есть Solaris KRX. Комплектаций уже пять, опять-таки во всех машина предлагается с автоматической трансмиссией, цены — от 2 064 000 до 2 345 000 рублей. В прайс-листах, опубликованных на официальном сайте AGR, указано, что рекомендованные розничные цены действительны с 3 апреля 2024 года. Ранее производитель заявил, что дилеры могут сами устанавливать цены на продукцию под брендом Solaris. «РГ» провела анализ цен на автомобили Solaris, которые были у дилеров до публикации прайс-листов компанией AGR, и они совпадают, если не брать во внимание предоставляемые скидки за кредит и трейд-ин. Евгений Костин
Транспорт;В чем, собственно, суть новации? Дело в том, что согласно сегодняшнему законодательству обжаловать наказание можно в течение десяти суток. Но, как говорится, все, что измеряется сутками, ими и измеряется. И как быть, если, к примеру, день истечения срока подачи жалобы может оказаться в госоргане, который принимает решение, или в суде — выходным? В связи с этим Верховный суд в одном из своих недавних решений указал, что расчет происходит следующим образом. Если речь идет о сутках, то и считается в сутках. А если последний день подачи заявления приходится на выходной день — то увы. Однако с такой трактовкой не согласились депутаты. И правительство их в этом поддержало. В Госдуму внесен проект поправок в Кодекс об административных правонарушениях, который предусматривает несколько другое определение сроков обжалования наложенных наказаний. Если его примут, то исчислять время на обжалование наказаний будут не в сутках, а в днях. Допустим, у попавших в неприятную ситуацию 29 декабря водителей остается только два дня на обжалование. За это время надо найти юриста, адвоката, который бы составил грамотное обжалование, которое потом было бы возможно использовать и в суде. Но два дня — это мало. Десять дней — достаточно. Но все эти десять дней — выходные. И считается, что этого срока достаточно. Потому что исчисляется он в сутках. И вот тут возникает казусный момент. Дело в том, что время в сутках по закону исчисляется буквально: с первого дня по десятый. А вот в днях — немножко иначе. Если последний день попадает на выходной, то срок подачи жалобы переносится на ближайший рабочий день. Таким образом, устраняется необходимость бегать по разным конторам в праздничные дни. Тем более что они не работают. На эту тему было огромное количество обсуждений. Например, предлагалось внести строго, что обжаловать можно только в течение десяти рабочих дней. Но это требует дополнительных затрат и ресурсов. Кто и как будет определять рабочие и нерабочие дни? Поэтому новый подход упрощает всю систему. Да, звучат вопросы: можно ли будет продлить срок обжалования? Например, человек совершил нарушение до принятия новых поправок, но в суд пошел уже с новыми аргументами? Наверное — да. Поскольку у нас установлено правило, что тот закон, который облегчает участь, действует и задним числом. Но несмотря на то, что этот закон уже внесен в Госдуму, споры по нему продолжаются. Эксперты предлагают установить, что срок обжалования штрафов должен быть привязан не к суткам, а к количеству рабочих дней, то есть десять рабочих дней после вручения постановления. Предлагается и второй вариант — просто увеличить срок обжалования до месяца. За 30 суток уж точно все выходные пройдут и жалоба не устареет. Эти предложения вызывают сложности в правоприменении. Дело в том, что от сроков обжалования зависят и сроки вступления в силу того или иного решения. В частности, оплата штрафа у нас считается так: 10 суток на обжалование и 60 суток на исполнение. Итого для уплаты штрафа отведено 70 дней. А если обжалование будет месяц? Придется двигать сроки вступления в силу? А у нас еще есть 20 суток на уплату штрафа с 50-процентной скидкой. Эти сроки тоже нужно передвигать? Владимир Баршев
Транспорт;Автомобиль построен на базе длиннобазного Mercedes S-класса W220 в рестайлинговом кузове. Силовой агрегат не уточняется, но, скорее всего, он достался седану от «донора». Известно, что был проведен капитальный ремонт, после которого пробег составляет 1000 км. Установлена полностью пневматическая подвеска. Продавец сообщает, что проект был закончен в 2021 году, в 2022 году «Волгу» поставили на учет. Машина зарегистрирована как «самодельное транспортное средство». Ранее «РГ» рассказала о продаже ГАЗ-21 разных серий и ГАЗ-22: 18 автомобилей предлагают одним лотом по цене нового «китайца». Евгений Костин
Транспорт;Много ли машин с мотором V16 вы знаете? Ну вот еще одна. На самом деле, история про BMW 7-й серии 1987 года, в которую смеха ради вставили 6,6-литровый 16-цилиндровый двигатель, довольно известна. Но, оказывается, кроме коричневого седана, известного как проект Goldfisch, в мюнхенских запасниках все это время хранился еще один суперседан. Вот он перед вами. Этот экземпляр построен на шасси нового на тот момент поколения семерки в кузове E38. А мотор все тот же — 6,6-литровый V16, состыкованный с 5-ступенчатым «автоматом». Мощность в данном случае 350 л.с., максималка 250 км/ч, число восторгов — гугол. Любопытно, что на первом прототипе тот же мотор выдавал мощность за 400 лошадей. Видимо, немцы дефорсировали агрегат в погоне за большей надежностью. А вот чего прототипу Е38 не хватает, так это гармонии в облике. Тут хромают и общие пропорции, и деталировка. Старые фары от предыдущего поколения семерки выглядят слишком неопрятно. Поэтому если коричневый Goldfish даже сегодня выглядит бодрячком, то внешность второго бимера с V16 как будто подсказывает, почему именно его прятали от публики так долго. Чтобы никто не испугался.
Транспорт;Как следует из материалов дела, Эмиль Панахов перевозил львенка в автомобиле каршеринга, не имея документов, «доказывающих владение редким исчезающим объектом животного мира». Мировой судья 191-го судебного участка столичного района Фили-Давыдково усмотрел в действиях Панахова состав правонарушения, предусмотренного ст. 8.35 КоАП РФ (Причинение вреда редким и находящимся под угрозой исчезновения видам животных). «Суд назначил административное наказание в размере 4000 рублей с конфискацией львенка», — сказала собеседница агентства. Львенка передали в центр реабилитации диких животных.
Транспорт;Японцы продолжают увлеченно играться с недавно созданным суббрендом Crown. Когда-то это было название серии строгих седанов, а теперь «крауны» себя не ограничивают ни в форме, ни в содержании, ни в здравом смысле. Для домашнего рынка японцы только что представили Crown Crossover Landscape — внедорожный седан для активного отдыха. Думаете, от обычного Crown Crossover новинка отличается целым комплексом внедорожных фишек? Никак нет. Дорожный просвет на пару сантиметров выше, и вся недолга. Из другого оснащения 18-дюймовые двухцветные колеса, внедорожные шины 245/60 R18, контрастные красные брызговики, матовая облицовка колесных арок и буксировочное устройство. Вау! «Лэндскейп» идет в окраске Urban Khaki, с черной отделкой салона, а особую гордость владельца видимо должна вызывать лазерная гравировка названия модели на передней панели. Доступный только с полным приводом и 2,4-литровым гибридным силовым агрегатом, Crown Crossover Landscape вызывает сразу несколько вопросов. Когда, как и зачем Toyota ударилась в такую откровенную цыганщину?
Транспорт;Только не спрашивайте почему свой новый и пока еще засекреченный пикап китайцы показали в красно-синем камуфляже. Мы не знаем. Может кто-то в BYD болеет за ЦСКА? Но это не точно. И вообще может быть это не красный, а оранжевый. Так или иначе, мы имеем дело с новым компактным пикапом — конкурентом Ford Ranger и Toyota Hilux. Даже несмотря на камуфляж, очевидно, что серийная машина сохранит квадратиш-практиш стиль и, как минимум, получит версию с двойной кабиной. До официального дебюта компания не раскрывает никаких подробностей о силовом агрегате, емкости батареек, запасе ходе, скорости, мощности и цене. Оно и понятно — будущий красно-синий пикап станет первой моделью BYD в сегменте компактных электрических пикапов. Придется подождать.
Транспорт;Эксплуатация электрического кроссовера Evolute i-Sky в Москве потребует от владельца 2,9 млн рублей за 5 лет, на содержание седана Evolute i-Pro за тот же период потребуется 1,8 млн рублей, кроссовера i-Joy — 2,1 млн рублей. Об этом сообщает маркетинговое агентство НАПИ, проанализировавшее стоимость владения автомобилями этой марки. Электрический кроссовер i-Sky, который стоит новым 4,92 млн рублей, в месяц потребует от владельца затрат на 48,6 тыс. рублей при годовом пробеге 20 тыс. км. На эксплуатацию седана i-Pro (розничная цена — 1,89 млн рублей) в месяц уйдет 29,6 тыс. рублей, на эксплуатацию кроссовера i-Pro, который предлагается за 2,79 млн рублей, потребуется 35,3 тыс. рублей в месяц. Михаил Лобачев
Транспорт;Это было недавно, это было давно. Швейцарский экипаж команды Niva Red Legend Team на трассе самого сложного в мире ралли-рейда. Самого сложного и самого красивого. «Нива» и живописное бездорожье созданы друг для друга
Транспорт;«У нас, во-первых, нет такой серьезной школы разработки автоматических трансмиссий. Правильное решение с точки зрения и сроков и экономики и вопросов, связанных со своевременным предложением комплектаций, это все-таки покупать», — сказал Груненков. По его словам, на разработку автоматической коробки передач может уйти 5−7 лет. По его мнению, это не тот подход, который нужен сейчас для того, чтобы представить или предложить новые свойства автомобилей Vesta. До этого «АвтоВАЗ» начал серийный выпуск Lada Vesta, оснащенных новым 1,8-литровым мотором Evo мощностью 122 л.с. и автоматической коробкой передач. Новый мотор и автоматическую трансмиссию (речь идет о бесступенчатом вариаторе) интегрируют в модели семейства Vesta со всеми возможными кузовами. Для этого производителю пришлось модернизировать топливную и тормозную системы машин. Алексей Морозов
Транспорт;Вы скажете, что нечестно сравнивать английский паркетник с российским микроавтобусом на шасси «Нивы». Но ведь интресно же!
Транспорт;Минпромторг ожидает роста производства автомобилей всех сегментов — легковых, легких коммерческих, грузовых и автобусов — в РФ в 2024 году до более 800 тысяч штук, сообщил журналистам вице-премьер — глава Минпромторга РФ Денис Мантуров. «Чуть больше 800 тысяч автомобилей производство», — сказал он, отвечая на соответствующий вопрос. В 2023 году в РФ было произведено около 724 тысяч автомобилей всех сегментов. Таким образом, рост может составить более 10%.
Транспорт;Так, по словам начальника Управления добровольного автострахования ПАО СК «Росгосстрах» Елены Федоровой, в 2023 году количество полисов каско, заключенных компанией с владельцами китайских автомобилей, выросло на 236% в сравнении с показателем 2022 года. Отметим, что годом ранее прирост составлял порядка 9%. Доля китайских автомобилей в портфеле добровольного автострахования компании достигла 16%. Конечно, пока лидерами по количеству договоров каско остаются отечественные авто, но есть все предпосылки для того, что к концу 2024 количество застрахованных автомобилей из КНР и российских как минимум сравняется. Так, по итогам прошлого года из пяти самых страхуемых марок четыре — это авто из КНР. На первом месте, конечно, ВАЗ, затем идут Cherry, Haval, Geely и Changan. Что касается того, сколько из этих машин было привезено по параллельному импорту, то тут, по словам Елены Федоровой, можно судить скорее по ощущениям и наблюдениям — в основном, это Geely Monjaro и LiXiang L9. Для страхования по каско важна стоимость автомобиля на рынке. Но, по словам специалиста, разница в цене между теми машинами, которые завезены по параллельному импорту, или куплены здесь у дилера, с 1 апреля уже не важна. Так как при ввозе из Казахстана и прочих стран в таможенном союзе придется доплатить разницу растаможки в России и в стране, откуда ввозится автомобиль. Но возникает вопрос, а что с запчастями на такие модели? Ведь по каско страховщик будет направлять их на ремонт? — На большинство моделей, ввезенных по параллельному импорту, все же можно найти запчасти и обеспечить качественное обслуживание в России. Но если это какая-то экзотика, с запчастями и расходниками могут быть проблемы, — пояснила Елена Федорова. При этом, специальных продуктов на рынке страхования для каких-то экзотических моделей машин нет. Потребность владельцев таких авто не отличается от собственников машин других брендов — каждый хочет иметь надежную страховую защиту. Владимир Баршев
Транспорт;Злоумышленники в России начали угонять для разбора на запчасти автомобили Chery, Geely и Haval, которые массово используются в такси и каршеринге. Об этом «Газете.Ru» рассказал руководитель «Лаборатории авторской защиты от угона» Андрей Кондрашов. «Данные автомобили очень часто используются в такси и каршеринге. И оказалось, что такси и каршеринг ремонтируют свои машины преимущественно бывшими в употреблении запчастями, снижая издержки по содержанию парка. У угонщиков популярны Chery Tiggo 7, 8 и 9, а также Haval F7x», — сообщил Кондрашов. По его словам, угонщики реагируют на повышенный спрос на запчасти для таких автомобилей и одновременно скрывают следы преступления, разбирая машину. Общая статистика угонов упала, но количество китайских машин среди угнанных растет. В том числе выросло количество угонов Geely Tugella, добавил Кондрашов. Недавно вышедших на рынок автомобилей, таких как Geely Monjaro, в статистике угонов практически нет, заключил он.
Транспорт;Что изменилось с 1 апреля Важный этап реформы подготовки водителей и выдачи водительских прав стартовал 1 апреля. В ГИБДД говорят, что практический экзамен — демонстрация навыков вождения — теперь станет удобнее и проще для кандидатов. Так, вместо прежних пяти штрафных баллов за те или иные промахи начинающий водитель может набрать семь баллов, прежде чем экзамен будет остановлен. Эксперты ожидают в связи с этим увеличения доли граждан, прошедших испытания с первого раза, — сейчас таковых всего 11%. Впрочем, вместе с послаблениями запланированы и ужесточения: кандидатов в водители, трижды заваливших тест по вождению, ждут вновь в ГИБДД не ранее чем через полгода. Также с 1 апреля изменился порядок расчета размера платежа за ввоз в РФ автомобилей из стран Евразийского экономического союза (ЕАЭС). Неофициальный импорт новых автомобилей становится невыгодным из-за того, что цены на автомобили в «прайс-листах» Минпромторга для растаможки машин сильно завышены. А еще за ввезенные ранее машины придется доплатить. Автоперекупы заявили о росте цен на иномарки на 30−40%. С 1 апреля в Санкт-Петербурге начали взимать курортный сбор с туристов — 100 рублей в сутки с человека. А еще с 1 апреля в России в четыре раза выросли штрафы для авиакомпаний за задержку рейсов — с 25 рублей за час задержки до 100 рублей. В МРЭО ГИБДД образовались очереди из-за ограничений выдачи талонов На этой неделе появилось множество сообщений, что электронная очередь в столичных ГИБДД стала работать с ограничениями. Раньше те, кто не записывались через «Госуслуги», без проблем могли получить талон электронной очереди на месте и пройти все процедуры сравнительно быстро, но с прошлой пятницы столичные гаишники ограничили выдачу талонов до 250−300 штук в день, сообщил Telegram-канал Baza со ссылкой на свой источник в ГИБДД Москвы. В результате люди приезжают к 07:30 и стоят в очереди, чтобы успеть получить талон. Официальный представитель МВД России Ирина Волк в своем Telegram-канале назвала некорректной информацию, что в подразделениях столичной Госавтоинспекции невозможно получить талон электронной очереди, а живые очереди, по ее словам, вызваны сезонным увеличением потока. Ирина Волк отметила, что после вступивших в силу изменений в правила проведения экзаменов на право управления транспортными средствами, выдачи и обмена водительских удостоверений, а также «в связи с сезонным увеличением числа регистраций и постановок на учет автотранспортных средств» выросла нагрузка на регистрационно-экзаменационные подразделения. Представитель МВД подчеркнула, что во всех подразделениях ГАИ Москвы приняты необходимые меры для оказания госуслуг непосредственно в день обращения. В России расширили список автомобилей, облагаемых налогом на роскошь В четверг 4 апреля Минпромторг РФ опубликовал обновленный список моделей автомобилей, за которые их владельцам придется заплатить дополнительный налог на роскошь. В перечень попали 517 моделей: 295 стоят 10−15 млн рублей. и 222 — дороже 15 млн рублей. Ранее в нем было 449 моделей. В частности, в список попали такие модели, как Voyah Dream EVR long range, Zeekr 009 We, Lixiang L7 Max, HiPhi Z, Hongqi E-HS9 Executive EU. До этого нижняя палата парламента РФ одобрила в финальном третьем чтении законопроект, который повысил с 3 млн рублей до 10 млн рублей планку стоимости автомобилей, облагающихся повышенным транспортным налогом. Прежняя отметка в 3 млн рублей была установлена еще в момент введения автомобильного налога на роскошь — в 2014 году. Согласно информации аналитического агентства «Автостат», средневзвешенная стоимость новой машины в России с того момента выросла более чем на 80%. Реестр автомобилей, попадающих под действие налога на роскошь, ведет Минпромторг России. По прежним правилам иномарки стоимостью от 3 млн рублей и выше облагались ставкой с повышающими коэффициентами (от 1,1 до 3) в зависимости от цены. Максимальный тройной налог накладывался на машины стоимость от 10 млн рублей, возраст которых не превышает 10 лет. «Каптюр», да не наш: кроссовер стряхнул кожу и хром На этой неделе компания Renault представила обновленный европейский «Каптюр». Конечно-конечно, мы помним, что российский Kaptur и европейский Captur это не совсем одно и тоже. Можно сказать совсем разные модели, которые лишь внешне напоминали друг друга. Тем не менее, фамильная схожесть означала, что и будущие поколения этих моделей будут выглядеть как братья-близнецы. Это все к чему? Это к тому, что вот так мог бы выглядеть и российский Kaptur… Но наступим на горло ностальгии и просто констатируем факт — обновленный Renault Captur 2024 года выглядит стильно. Много светодиодов, новый логотип в старом стиле, измененная графика задней светотехники. Из более приятных нововведений — отсутствующие раструбы псевдоглушителей. Одной безвкусной идеей меньше. Кроме того, топовую комплектацию RS Line для европейских покупателей сменит более гламурная Esprit Alpine. Разница, по сути, только в имени. Для заказа посвежевший Captur доступен в 14 цветах кузова. Столько же вариантов двухцветной окраски. Да будет цвет! Самое удивительное ждет в салоне. Французы решили полностью отказаться от отделки из кожи и хромированных вставок. Вот те нате! Вот те раз! Моторы тоже в последних тенденциях: либо бензиновые с турбонаддувом (1,0 л 90 л.с., 1,3 л 140−160 л.с.), либо бензиново-электрический гибрид суммарной мощностью силовой установки 145 л.с. Дизелей нет от слова совсем. Как и шансов увидеть этот симпатичный городской кроссовер в России. Suzuki обновила кроссовер Vitara на десятом году жизни Компания Suzuki представила текущее поколение Vitara в 2014 году, спустя четыре года появился вариант, который продается сейчас. Через десять лет японцы решили, что настало время не для кардинальных перемен, а для очередного рестайлинга. Изменений больше, чем шесть лет назад: решетка радиатора, бампер, уменьшено количество хрома и предложены новые варианты колесных дисков и цветов для кузова. Что касается фар, которые кажутся другими, то это следствие отсутствия модели на российском рынке длительное время: такая оптика появилась на мягких гибридах несколько лет назад. В салоне изменения коснулись мультимедиа: теперь диагональ сенсорного дисплея составляет 9 дюймов (ранее — 7 дюймов), система научилась взаимодействовать с устройствами по Apple CarPlay и Android Auto. Dual Sensor Brake Support II модернизирована: теперь она может контролировать усталость водителя и удерживать автомобиль в рамках полосы. Силовые агрегаты остались прежними. Это гибрид, дебютировавший в 2022 году: пиковая отдача атмосферника объемом 1,5 литра и электромотора, установленного между ДВС и коробкой передач, составляет 115 л.с. Возможности подзарядки от сети нет, а основной смысл — компенсация провалов тяги при переключениях нерасторопного «робота». Второй вариант: «мягкий» гибрид на базе 1.4 Boosterjet и 48-вольтным стартер-генератором. В обоих случаях «Витара» доступна с системой полного привода AllGrip. Продажи стартуют в начале лета. Цена пока не объявлена, дореформенная версия стоит 25 850 евро.
